Column3;Column4;Column5;Column6;Column7;Column8
 -4.788119315022200E+06; -1.887446749123706E+08;  8.624595980192721E+04;  2.239647801833661E+01;  1.591269482407227E+01; -7.630168672777735E-01
 -4.781400568734527E+06; -1.887399009950813E+08;  8.601705473968387E+04;  2.239516389552294E+01;  1.591342042112605E+01; -7.630168807321045E-01
 -4.774682216687322E+06; -1.887351268601275E+08;  8.578814967362583E+04;  2.239384974809451E+01;  1.591414592173795E+01; -7.630168928125309E-01
 -4.767964258888096E+06; -1.887303525075380E+08;  8.555924460414052E+04;  2.239253557605073E+01;  1.591487132590235E+01; -7.630169035140186E-01
 -4.761246695344180E+06; -1.887255779373416E+08;  8.533033953163028E+04;  2.239122137939115E+01;  1.591559663361289E+01; -7.630169128316568E-01
 -4.754529526062906E+06; -1.887208031495675E+08;  8.510143445657194E+04;  2.238990715811558E+01;  1.591632184486235E+01; -7.630169207606645E-01
 -4.747812751051754E+06; -1.887160281442443E+08;  8.487252937932312E+04;  2.238859291222403E+01;  1.591704695964271E+01; -7.630169272964293E-01
 -4.741096370318025E+06; -1.887112529214013E+08;  8.464362430034578E+04;  2.238727864171686E+01;  1.591777197794519E+01; -7.630169324345015E-01
 -4.734380383869201E+06; -1.887064774810672E+08;  8.441471922001243E+04;  2.238596434659472E+01;  1.591849689976020E+01; -7.630169361706427E-01
 -4.727664791712552E+06; -1.887017018232711E+08;  8.418581413878500E+04;  2.238465002685865E+01;  1.591922172507741E+01; -7.630169385008188E-01
 -4.720949593855530E+06; -1.886969259480419E+08;  8.395690905705094E+04;  2.238333568251013E+01;  1.591994645388577E+01; -7.630169394212434E-01
 -4.714234790305525E+06; -1.886921498554084E+08;  8.372800397528708E+04;  2.238202131355104E+01;  1.592067108617350E+01; -7.630169389283514E-01
 -4.707520381069869E+06; -1.886873735453998E+08;  8.349909889383614E+04;  2.238070691998379E+01;  1.592139562192817E+01; -7.630169370188788E-01
 -4.700806366156012E+06; -1.886825970180449E+08;  8.327019381318986E+04;  2.237939250181129E+01;  1.592212006113671E+01; -7.630169336898209E-01
 -4.694092745571256E+06; -1.886778202733728E+08;  8.304128873375058E+04;  2.237807805903697E+01;  1.592284440378543E+01; -7.630169289384661E-01
 -4.687379519323051E+06; -1.886730433114123E+08;  8.281238365598023E+04;  2.237676359166489E+01;  1.592356864986011E+01; -7.630169227624153E-01
 -4.680666687418729E+06; -1.886682661321925E+08;  8.258347858026624E+04;  2.237544909969968E+01;  1.592429279934600E+01; -7.630169151595947E-01
 -4.673954249865681E+06; -1.886634887357423E+08;  8.235457350701094E+04;  2.237413458314661E+01;  1.592501685222791E+01; -7.630169061282519E-01
 -4.667242206671268E+06; -1.886587111220908E+08;  8.212566843673587E+04;  2.237282004201164E+01;  1.592574080849023E+01; -7.630168956669809E-01
 -4.660530557842940E+06; -1.886539332912669E+08;  8.189676336975396E+04;  2.237150547630136E+01;  1.592646466811701E+01; -7.630168837747169E-01
 -4.653819303387940E+06; -1.886491552432996E+08;  8.166785830660164E+04;  2.237019088602312E+01;  1.592718843109201E+01; -7.630168704507758E-01
 -4.647108443313748E+06; -1.886443769782180E+08;  8.143895324763656E+04;  2.236887627118497E+01;  1.592791209739877E+01; -7.630168556948149E-01
 -4.640397977627724E+06; -1.886395984960508E+08;  8.121004819332063E+04;  2.236756163179570E+01;  1.592863566702070E+01; -7.630168395068813E-01
 -4.633687906337112E+06; -1.886348197968274E+08;  8.098114314408600E+04;  2.236624696786488E+01;  1.592935913994109E+01; -7.630168218873941E-01
 -4.626978229449451E+06; -1.886300408805766E+08;  8.075223810032010E+04;  2.236493227940287E+01;  1.593008251614327E+01; -7.630168028371687E-01
 -4.620268946971953E+06; -1.886252617473274E+08;  8.052333306252956E+04;  2.236361756642082E+01;  1.593080579561062E+01; -7.630167823573890E-01
 -4.613560058912009E+06; -1.886204823971089E+08;  8.029442803104222E+04;  2.236230282893068E+01;  1.593152897832671E+01; -7.630167604496494E-01
 -4.606851565277040E+06; -1.886157028299501E+08;  8.006552300637960E+04;  2.236098806694524E+01;  1.593225206427537E+01; -7.630167371159313E-01
 -4.600143466074318E+06; -1.886109230458800E+08;  7.983661798891425E+04;  2.235967328047811E+01;  1.593297505344074E+01; -7.630167123586071E-01
 -4.593435761311173E+06; -1.886061430449277E+08;  7.960771297912300E+04;  2.235835846954375E+01;  1.593369794580742E+01; -7.630166861804550E-01
 -4.586728450995028E+06; -1.886013628271222E+08;  7.937880797736347E+04;  2.235704363415748E+01;  1.593442074136058E+01; -7.630166585846485E-01
 -4.580021535133123E+06; -1.885965823924925E+08;  7.914990298408270E+04;  2.235572877433548E+01;  1.593514344008597E+01; -7.630166295747394E-01
 -4.573315013732851E+06; -1.885918017410678E+08;  7.892099799974263E+04;  2.235441389009475E+01;  1.593586604197017E+01; -7.630165991546942E-01
 -4.566608886801511E+06; -1.885870208728771E+08;  7.869209302476048E+04;  2.235309898145321E+01;  1.593658854700058E+01; -7.630165673288554E-01
 -4.559903154346466E+06; -1.885822397879493E+08;  7.846318805949390E+04;  2.235178404842962E+01;  1.593731095516558E+01; -7.630165341019479E-01
 -4.553197816374898E+06; -1.885774584863137E+08;  7.823428310443461E+04;  2.235046909104361E+01;  1.593803326645466E+01; -7.630164994790940E-01
 -4.546492872894257E+06; -1.885726769679991E+08;  7.800537815995514E+04;  2.234915410931568E+01;  1.593875548085854E+01; -7.630164634657728E-01
 -4.539788323911786E+06; -1.885678952330348E+08;  7.777647322648764E+04;  2.234783910326719E+01;  1.593947759836926E+01; -7.630164260678374E-01
 -4.533084169434726E+06; -1.885631132814498E+08;  7.754756830443442E+04;  2.234652407292036E+01;  1.594019961898037E+01; -7.630163872915059E-01
 -4.526380409470409E+06; -1.885583311132731E+08;  7.731866339425743E+04;  2.234520901829827E+01;  1.594092154268701E+01; -7.630163471433464E-01
 -4.519677044026166E+06; -1.885535487285339E+08;  7.708975849631429E+04;  2.234389393942484E+01;  1.594164336948610E+01; -7.630163056302663E-01
 -4.512974073109180E+06; -1.885487661272612E+08;  7.686085361102223E+04;  2.234257883632481E+01;  1.594236509937641E+01; -7.630162627595096E-01
 -4.506271496726781E+06; -1.885439833094839E+08;  7.663194873878360E+04;  2.234126370902379E+01;  1.594308673235879E+01; -7.630162185386364E-01
 -4.499569314886183E+06; -1.885392002752314E+08;  7.640304388001561E+04;  2.233994855754818E+01;  1.594380826843625E+01; -7.630161729755214E-01
 -4.492867527594656E+06; -1.885344170245326E+08;  7.617413903512061E+04;  2.233863338192518E+01;  1.594452970761416E+01; -7.630161260783401E-01
 -4.486166134859473E+06; -1.885296335574165E+08;  7.594523420450091E+04;  2.233731818205295E+01;  1.594525104976861E+01; -7.630160777970145E-01
 -4.479465136687845E+06; -1.885248498739124E+08;  7.571632938860357E+04;  2.233600295804770E+01;  1.594597229500080E+01; -7.630160281796039E-01
 -4.472764533087075E+06; -1.885200659740492E+08;  7.548742458774149E+04;  2.233468770992724E+01;  1.594669344330663E+01; -7.630159772300384E-01
 -4.466064324064285E+06; -1.885152818578561E+08;  7.525851980237663E+04;  2.233337243770941E+01;  1.594741449468308E+01; -7.630159249522110E-01
 -4.459364509626836E+06; -1.885104975253621E+08;  7.502961503291130E+04;  2.233205714141198E+01;  1.594813544912808E+01; -7.630158713499418E-01
 -4.452665089781880E+06; -1.885057129765963E+08;  7.480071027970314E+04;  2.233074182105269E+01;  1.594885630664056E+01; -7.630158164269893E-01
 -4.445966064536572E+06; -1.885009282115878E+08;  7.457180554319918E+04;  2.232942647664908E+01;  1.594957706722026E+01; -7.630157601869856E-01
 -4.439267433898270E+06; -1.884961432303656E+08;  7.434290082369745E+04;  2.232811110821858E+01;  1.595029773086777E+01; -7.630157026334734E-01
 -4.432569197874099E+06; -1.884913580329590E+08;  7.411399612171948E+04;  2.232679571577839E+01;  1.595101829758446E+01; -7.630156437698306E-01
 -4.425871356471211E+06; -1.884865726193968E+08;  7.388509143759310E+04;  2.232548029934545E+01;  1.595173876737237E+01; -7.630155835992936E-01
 -4.419173909696877E+06; -1.884817869897082E+08;  7.365618677169085E+04;  2.232416485893644E+01;  1.595245914023423E+01; -7.630155221249328E-01
 -4.412476857558221E+06; -1.884770011439224E+08;  7.342728212442994E+04;  2.232284939456768E+01;  1.595317941617334E+01; -7.630154593496252E-01
 -4.405780200062543E+06; -1.884722150820682E+08;  7.319837749622762E+04;  2.232153390625519E+01;  1.595389959519358E+01; -7.630153952760672E-01
 -4.399083937216878E+06; -1.884674288041749E+08;  7.296947288741171E+04;  2.232021839401458E+01;  1.595461967729928E+01; -7.630153299067226E-01
 -4.392388069028497E+06; -1.884626423102716E+08;  7.274056829841435E+04;  2.231890285786107E+01;  1.595533966249525E+01; -7.630152632438572E-01
 -4.385692595504552E+06; -1.884578556003872E+08;  7.251166372959316E+04;  2.231758729780942E+01;  1.595605955078670E+01; -7.630151952894915E-01
 -4.378997516652197E+06; -1.884530686745508E+08;  7.228275918136537E+04;  2.231627171387397E+01;  1.595677934217918E+01; -7.630151260454090E-01
 -4.372302832478613E+06; -1.884482815327915E+08;  7.205385465408862E+04;  2.231495610606855E+01;  1.595749903667853E+01; -7.630150555131516E-01
 -4.365608542990923E+06; -1.884434941751385E+08;  7.182495014818013E+04;  2.231364047440652E+01;  1.595821863429083E+01; -7.630149836939850E-01
 -4.358914648196340E+06; -1.884387066016206E+08;  7.159604566399753E+04;  2.231232481890071E+01;  1.595893813502241E+01; -7.630149105889323E-01
 -4.352221148101985E+06; -1.884339188122671E+08;  7.136714120195806E+04;  2.231100913956343E+01;  1.595965753887972E+01; -7.630148361987361E-01
 -4.345528042715013E+06; -1.884291308071070E+08;  7.113823676240444E+04;  2.230969343640645E+01;  1.596037684586934E+01; -7.630147605238653E-01
 -4.338835332042545E+06; -1.884243425861693E+08;  7.090933234578371E+04;  2.230837770944096E+01;  1.596109605599795E+01; -7.630146835645251E-01
 -4.332143016091704E+06; -1.884195541494831E+08;  7.068042795239389E+04;  2.230706195867764E+01;  1.596181516927223E+01; -7.630146053206213E-01
 -4.325451094869673E+06; -1.884147654970774E+08;  7.045152358269691E+04;  2.230574618412655E+01;  1.596253418569885E+01; -7.630145257917871E-01
 -4.318759568383634E+06; -1.884099766289814E+08;  7.022261923705041E+04;  2.230443038579721E+01;  1.596325310528445E+01; -7.630144449773750E-01
 -4.312068436640590E+06; -1.884051875452240E+08;  6.999371491585672E+04;  2.230311456369854E+01;  1.596397192803559E+01; -7.630143628764605E-01
 -4.305377699647784E+06; -1.884003982458342E+08;  6.976481061945856E+04;  2.230179871783892E+01;  1.596469065395867E+01; -7.630142794878223E-01
 -4.298687357412279E+06; -1.883956087308412E+08;  6.953590634828806E+04;  2.230048284822610E+01;  1.596540928305994E+01; -7.630141948099753E-01
 -4.291997409941226E+06; -1.883908190002740E+08;  6.930700210270286E+04;  2.229916695486730E+01;  1.596612781534548E+01; -7.630141088411637E-01
 -4.285307857241720E+06; -1.883860290541617E+08;  6.907809788310528E+04;  2.229785103776917E+01;  1.596684625082108E+01; -7.630140215793393E-01
 -4.278618699320912E+06; -1.883812388925332E+08;  6.884919368988276E+04;  2.229653509693780E+01;  1.596756458949231E+01; -7.630139330222168E-01
 -4.271929936185926E+06; -1.883764485154177E+08;  6.862028952343762E+04;  2.229521913237872E+01;  1.596828283136439E+01; -7.630138431672222E-01
 -4.265241567843854E+06; -1.883716579228441E+08;  6.839138538409770E+04;  2.229390314409692E+01;  1.596900097644225E+01; -7.630137520115552E-01
 -4.258553594301850E+06; -1.883668671148415E+08;  6.816248127233982E+04;  2.229258713209689E+01;  1.596971902473040E+01; -7.630136595521524E-01
 -4.251866015566975E+06; -1.883620760914389E+08;  6.793357718850672E+04;  2.229127109638260E+01;  1.597043697623298E+01; -7.630135657857302E-01
 -4.245178831646383E+06; -1.883572848526655E+08;  6.770467313301563E+04;  2.228995503695753E+01;  1.597115483095372E+01; -7.630134707087759E-01
 -4.238492042547166E+06; -1.883524933985500E+08;  6.747576910620928E+04;  2.228863895382470E+01;  1.597187258889585E+01; -7.630133743175600E-01
 -4.231805648276448E+06; -1.883477017291217E+08;  6.724686510853469E+04;  2.228732284698666E+01;  1.597259025006214E+01; -7.630132766081550E-01
 -4.225119648841321E+06; -1.883429098444097E+08;  6.701796114040911E+04;  2.228600671644557E+01;  1.597330781445483E+01; -7.630131775764424E-01
 -4.218434044248939E+06; -1.883381177444428E+08;  6.678905720214546E+04;  2.228469056220319E+01;  1.597402528207563E+01; -7.630130772181367E-01
 -4.211748834506392E+06; -1.883333254292501E+08;  6.656015329419076E+04;  2.228337438426088E+01;  1.597474265292569E+01; -7.630129755287864E-01
 -4.205064019620776E+06; -1.883285328988607E+08;  6.633124941694736E+04;  2.228205818261970E+01;  1.597545992700555E+01; -7.630128725037970E-01
 -4.198379599599183E+06; -1.883237401533036E+08;  6.610234557081759E+04;  2.228074195728039E+01;  1.597617710431517E+01; -7.630127681384602E-01
 -4.191695574448764E+06; -1.883189471926078E+08;  6.587344175617397E+04;  2.227942570824342E+01;  1.597689418485384E+01; -7.630126624279443E-01
 -4.185011944176644E+06; -1.883141540168024E+08;  6.564453797349334E+04;  2.227810943550903E+01;  1.597761116862022E+01; -7.630125553673368E-01
 -4.178328708789825E+06; -1.883093606259163E+08;  6.541563422311842E+04;  2.227679313907727E+01;  1.597832805561227E+01; -7.630124469516533E-01
 -4.171645868295580E+06; -1.883045670199786E+08;  6.518673050545156E+04;  2.227547681894803E+01;  1.597904484582727E+01; -7.630123371758684E-01
 -4.164963422700852E+06; -1.882997731990185E+08;  6.495782682093978E+04;  2.227416047512109E+01;  1.597976153926180E+01; -7.630122260349275E-01
 -4.158281372012854E+06; -1.882949791630648E+08;  6.472892316997051E+04;  2.227284410759618E+01;  1.598047813591167E+01; -7.630121135237742E-01
 -4.151599716238678E+06; -1.882901849121466E+08;  6.450001955297589E+04;  2.227152771637299E+01;  1.598119463577196E+01; -7.630119996373601E-01
 -4.144918455385387E+06; -1.882853904462930E+08;  6.427111597034335E+04;  2.227021130145127E+01;  1.598191103883697E+01; -7.630118843707052E-01
 -4.138237589460164E+06; -1.882805957655330E+08;  6.404221242249012E+04;  2.226889486283080E+01;  1.598262734510026E+01; -7.630117677188863E-01
 -4.131557118470043E+06; -1.882758008698956E+08;  6.381330890983343E+04;  2.226757840051155E+01;  1.598334355455456E+01; -7.630116496770922E-01
 -4.124877042422205E+06; -1.882710057594100E+08;  6.358440543280542E+04;  2.226626191449367E+01;  1.598405966719179E+01; -7.630115302406208E-01
 -4.118197361323714E+06; -1.882662104341050E+08;  6.335550199185312E+04;  2.226494540477754E+01;  1.598477568300307E+01; -7.630114094049345E-01
 -4.111518075181693E+06; -1.882614148940098E+08;  6.312659858733416E+04;  2.226362887136385E+01;  1.598549160197868E+01; -7.630112871656927E-01
 -4.104839184003294E+06; -1.882566191391535E+08;  6.289769521968067E+04;  2.226231231425368E+01;  1.598620742410807E+01; -7.630111635187458E-01
 -4.098160687795550E+06; -1.882518231695650E+08;  6.266879188935459E+04;  2.226099573344854E+01;  1.598692314937982E+01; -7.630110384602169E-01
 -4.091482586565584E+06; -1.882470269852736E+08;  6.243988859674335E+04;  2.225967912895041E+01;  1.598763877778168E+01; -7.630109119864956E-01
 -4.084804880320579E+06; -1.882422305863081E+08;  6.221098534229398E+04;  2.225836250076187E+01;  1.598835430930050E+01; -7.630107840942957E-01
 -4.078127569067538E+06; -1.882374339726976E+08;  6.198208212643862E+04;  2.225704584888611E+01;  1.598906974392229E+01; -7.630106547806683E-01
 -4.071450652813584E+06; -1.882326371444714E+08;  6.175317894957960E+04;  2.225572917332708E+01;  1.598978508163216E+01; -7.630105240430591E-01
 -4.064774131565869E+06; -1.882278401016583E+08;  6.152427581216395E+04;  2.225441247408943E+01;  1.599050032241435E+01; -7.630103918793392E-01
 -4.058098005331516E+06; -1.882230428442876E+08;  6.129537271456420E+04;  2.225309575117876E+01;  1.599121546625223E+01; -7.630102582878298E-01
 -4.051422274117559E+06; -1.882182453723883E+08;  6.106646965730190E+04;  2.225177900460155E+01;  1.599193051312826E+01; -7.630101232673532E-01
 -4.044746937931120E+06; -1.882134476859895E+08;  6.083756664076447E+04;  2.225046223436530E+01;  1.599264546302399E+01; -7.630099868172673E-01
 -4.038071996779293E+06; -1.882086497851202E+08;  6.060866366536915E+04;  2.224914544047863E+01;  1.599336031592014E+01; -7.630098489375214E-01
 -4.031397450669169E+06; -1.882038516698096E+08;  6.037976073154807E+04;  2.224782862295135E+01;  1.599407507179650E+01; -7.630097096286752E-01
 -4.024723299607843E+06; -1.881990533400868E+08;  6.015085783973336E+04;  2.224651178179451E+01;  1.599478973063197E+01; -7.630095688919436E-01
 -4.018049543602437E+06; -1.881942547959810E+08;  5.992195499035716E+04;  2.224519491702055E+01;  1.599550429240456E+01; -7.630094267292655E-01
 -4.011376182660013E+06; -1.881894560375211E+08;  5.969305218386650E+04;  2.224387802864334E+01;  1.599621875709142E+01; -7.630092831433180E-01
 -4.004703216787636E+06; -1.881846570647364E+08;  5.946414942060411E+04;  2.224256111667578E+01;  1.599693312473898E+01; -7.630091381334019E-01
 -3.998030645992368E+06; -1.881798578776560E+08;  5.923524670110643E+04;  2.224124418112098E+01;  1.599764739530695E+01; -7.630089916976024E-01
 -3.991358470281333E+06; -1.881750584763089E+08;  5.900634402573109E+04;  2.223992722199416E+01;  1.599836156877678E+01; -7.630088438390779E-01
 -3.984686689661503E+06; -1.881702588607244E+08;  5.877744139494002E+04;  2.223861023931123E+01;  1.599907564513101E+01; -7.630086945612859E-01
 -3.978015304140061E+06; -1.881654590309316E+08;  5.854853880915046E+04;  2.223729323308878E+01;  1.599978962435326E+01; -7.630085438679668E-01
 -3.971344313724041E+06; -1.881606589869595E+08;  5.831963626877964E+04;  2.223597620334399E+01;  1.600050350642819E+01; -7.630083917631074E-01
 -3.964673718420446E+06; -1.881558587288374E+08;  5.809073377422988E+04;  2.223465915009455E+01;  1.600121729134148E+01; -7.630082382509080E-01
 -3.958003518236309E+06; -1.881510582565944E+08;  5.786183132594824E+04;  2.223334207335869E+01;  1.600193097907982E+01; -7.630080833357660E-01
 -3.951333713178754E+06; -1.881462575702597E+08;  5.763292892436683E+04;  2.223202497315501E+01;  1.600264456963091E+01; -7.630079270222625E-01
 -3.944664303254783E+06; -1.881414566698623E+08;  5.740402656987309E+04;  2.223070784950253E+01;  1.600335806298339E+01; -7.630077693151058E-01
 -3.937995288471401E+06; -1.881366555554316E+08;  5.717512426291406E+04;  2.222939070242057E+01;  1.600407145912686E+01; -7.630076102191286E-01
 -3.931326668835640E+06; -1.881318542269966E+08;  5.694622200387716E+04;  2.222807353192873E+01;  1.600478475805185E+01; -7.630074497392592E-01
 -3.924658444354594E+06; -1.881270526845865E+08;  5.671731979320943E+04;  2.222675633804685E+01;  1.600549795974979E+01; -7.630072878805070E-01
 -3.917990615035176E+06; -1.881222509282305E+08;  5.648841763131320E+04;  2.222543912079494E+01;  1.600621106421296E+01; -7.630071246479107E-01
 -3.911323180884421E+06; -1.881174489579577E+08;  5.625951551856101E+04;  2.222412188019313E+01;  1.600692407143455E+01; -7.630069600465665E-01
 -3.904656141909391E+06; -1.881126467737973E+08;  5.603061345539987E+04;  2.222280461626169E+01;  1.600763698140853E+01; -7.630067940815533E-01
 -3.897989498117030E+06; -1.881078443757786E+08;  5.580171144226193E+04;  2.222148732902087E+01;  1.600834979412974E+01; -7.630066267579618E-01
 -3.891323249514282E+06; -1.881030417639306E+08;  5.557280947950482E+04;  2.222017001849098E+01;  1.600906250959374E+01; -7.630064580808211E-01
 -3.884657396108270E+06; -1.880982389382825E+08;  5.534390756754577E+04;  2.221885268469227E+01;  1.600977512779690E+01; -7.630062880551467E-01
 -3.877991937905848E+06; -1.880934358988636E+08;  5.511500570680201E+04;  2.221753532764493E+01;  1.601048764873634E+01; -7.630061166858590E-01
 -3.871326874913990E+06; -1.880886326457030E+08;  5.488610389764607E+04;  2.221621794736904E+01;  1.601120007240984E+01; -7.630059439778067E-01
 -3.864662207139730E+06; -1.880838291788299E+08;  5.465720214053988E+04;  2.221490054388453E+01;  1.601191239881591E+01; -7.630057699357362E-01
 -3.857997934589952E+06; -1.880790254982735E+08;  5.442830043582618E+04;  2.221358311721116E+01;  1.601262462795372E+01; -7.630055945642722E-01
 -3.851334057271689E+06; -1.880742216040629E+08;  5.419939878393710E+04;  2.221226566736849E+01;  1.601333675982307E+01; -7.630054178679133E-01
 -3.844670575191885E+06; -1.880694174962273E+08;  5.397049718523026E+04;  2.221094819437582E+01;  1.601404879442437E+01; -7.630052398510090E-01
 -3.838007488357395E+06; -1.880646131747960E+08;  5.374159564015269E+04;  2.220963069825219E+01;  1.601476073175862E+01; -7.630050605177567E-01
 -3.831344796775222E+06; -1.880598086397980E+08;  5.351269414904714E+04;  2.220831317901634E+01;  1.601547257182737E+01; -7.630048798721694E-01
 -3.824682500452280E+06; -1.880550038912626E+08;  5.328379271237552E+04;  2.220699563668668E+01;  1.601618431463272E+01; -7.630046979180829E-01
 -3.818020599395543E+06; -1.880501989292189E+08;  5.305489133043587E+04;  2.220567807128128E+01;  1.601689596017728E+01; -7.630045146591460E-01
 -3.811359093611836E+06; -1.880453937536962E+08;  5.282599000370502E+04;  2.220436048281783E+01;  1.601760750846408E+01; -7.630043300987879E-01
 -3.804697983108133E+06; -1.880405883647236E+08;  5.259708873249590E+04;  2.220304287131363E+01;  1.601831895949666E+01; -7.630041442402229E-01
 -3.798037267891347E+06; -1.880357827623302E+08;  5.236818751728535E+04;  2.220172523678554E+01;  1.601903031327897E+01; -7.630039570864575E-01
 -3.791376947968334E+06; -1.880309769465453E+08;  5.213928635837138E+04;  2.220040757925003E+01;  1.601974156981532E+01; -7.630037686402424E-01
 -3.784717023346066E+06; -1.880261709173980E+08;  5.191038525621593E+04;  2.219908989872306E+01;  1.602045272911041E+01; -7.630035789041028E-01
 -3.778057494031429E+06; -1.880213646749176E+08;  5.168148421116173E+04;  2.219777219522015E+01;  1.602116379116924E+01; -7.630033878803086E-01
 -3.771398360031277E+06; -1.880165582191331E+08;  5.145258322361112E+04;  2.219645446875633E+01;  1.602187475599717E+01; -7.630031955708825E-01
 -3.764739621352464E+06; -1.880117515500737E+08;  5.122368229393661E+04;  2.219513671934613E+01;  1.602258562359977E+01; -7.630030019775802E-01
 -3.758081278001904E+06; -1.880069446677687E+08;  5.099478142255545E+04;  2.219381894700358E+01;  1.602329639398290E+01; -7.630028071018993E-01
 -3.751423329986542E+06; -1.880021375722471E+08;  5.076588060984015E+04;  2.219250115174215E+01;  1.602400706715259E+01; -7.630026109450636E-01
 -3.744765777313173E+06; -1.879973302635381E+08;  5.053697985613346E+04;  2.219118333357482E+01;  1.602471764311508E+01; -7.630024135080324E-01
 -3.738108619988680E+06; -1.879925227416709E+08;  5.030807916183770E+04;  2.218986549251400E+01;  1.602542812187674E+01; -7.630022147914852E-01
 -3.731451858019978E+06; -1.879877150066747E+08;  5.007917852738500E+04;  2.218854762857157E+01;  1.602613850344407E+01; -7.630020147958305E-01
 -3.724795491413862E+06; -1.879829070585786E+08;  4.985027795310318E+04;  2.218722974175885E+01;  1.602684878782365E+01; -7.630018135211980E-01
 -3.718139520177186E+06; -1.879780988974117E+08;  4.962137743939459E+04;  2.218591183208662E+01;  1.602755897502210E+01; -7.630016109674314E-01
 -3.711483944316864E+06; -1.879732905232033E+08;  4.939247698666155E+04;  2.218459389956507E+01;  1.602826906504608E+01; -7.630014071341220E-01
 -3.704828763839751E+06; -1.879684819359824E+08;  4.916357659523189E+04;  2.218327594420388E+01;  1.602897905790218E+01; -7.630012020205470E-01
 -3.698173978752643E+06; -1.879636731357782E+08;  4.893467626556754E+04;  2.218195796601213E+01;  1.602968895359704E+01; -7.630009956257462E-01
 -3.691519589062452E+06; -1.879588641226199E+08;  4.870577599799633E+04;  2.218063996499836E+01;  1.603039875213713E+01; -7.630007879484699E-01
 -3.684865594775945E+06; -1.879540548965366E+08;  4.847687579292059E+04;  2.217932194117058E+01;  1.603110845352883E+01; -7.630005789872021E-01
 -3.678211995900005E+06; -1.879492454575576E+08;  4.824797565074265E+04;  2.217800389453623E+01;  1.603181805777839E+01; -7.630003687401716E-01
 -3.671558792441487E+06; -1.879444358057117E+08;  4.801907557180524E+04;  2.217668582510220E+01;  1.603252756489184E+01; -7.630001572053269E-01
 -3.664905984407216E+06; -1.879396259410283E+08;  4.779017555655539E+04;  2.217536773287489E+01;  1.603323697487502E+01; -7.629999443803870E-01
 -3.658253571804017E+06; -1.879348158635365E+08;  4.756127560529113E+04;  2.217404961786014E+01;  1.603394628773347E+01; -7.629997302628064E-01
 -3.651601554638773E+06; -1.879300055732654E+08;  4.733237571851909E+04;  2.217273148006331E+01;  1.603465550347250E+01; -7.629995148498070E-01
 -3.644949932918280E+06; -1.879251950702441E+08;  4.710347589652240E+04;  2.217141331948922E+01;  1.603536462209703E+01; -7.629992981383777E-01
 -3.638298706649363E+06; -1.879203843545018E+08;  4.687457613974810E+04;  2.217009513614226E+01;  1.603607364361164E+01; -7.629990801252724E-01
 -3.631647875838846E+06; -1.879155734260677E+08;  4.664567644858360E+04;  2.216877693002630E+01;  1.603678256802051E+01; -7.629988608070342E-01
 -3.624997440493613E+06; -1.879107622849707E+08;  4.641677682340145E+04;  2.216745870114480E+01;  1.603749139532736E+01; -7.629986401800117E-01
 -3.618347400620490E+06; -1.879059509312402E+08;  4.618787726461887E+04;  2.216614044950074E+01;  1.603820012553546E+01; -7.629984182403478E-01
 -3.611697756226212E+06; -1.879011393649051E+08;  4.595897777259350E+04;  2.216482217509675E+01;  1.603890875864754E+01; -7.629981949839966E-01
 -3.605048507317662E+06; -1.878963275859947E+08;  4.573007834775746E+04;  2.216350387793500E+01;  1.603961729466578E+01; -7.629979704067473E-01
 -3.598399653901696E+06; -1.878915155945380E+08;  4.550117899049819E+04;  2.216218555801733E+01;  1.604032573359178E+01; -7.629977445042337E-01
 -3.591751195985138E+06; -1.878867033905643E+08;  4.527227970118821E+04;  2.216086721534521E+01;  1.604103407542647E+01; -7.629975172719314E-01
 -3.585103133574784E+06; -1.878818909741025E+08;  4.504338048024476E+04;  2.215954884991982E+01;  1.604174232017017E+01; -7.629972887051961E-01
 -3.578455466677487E+06; -1.878770783451819E+08;  4.481448132809997E+04;  2.215823046174200E+01;  1.604245046782243E+01; -7.629970587992609E-01
 -3.571808195300013E+06; -1.878722655038315E+08;  4.458558224509656E+04;  2.215691205081238E+01;  1.604315851838206E+01; -7.629968275492569E-01
 -3.565161319449276E+06; -1.878674524500805E+08;  4.435668323168159E+04;  2.215559361713130E+01;  1.604386647184712E+01; -7.629965949502360E-01
 -3.558514839132011E+06; -1.878626391839581E+08;  4.412778428824246E+04;  2.215427516069893E+01;  1.604457432821477E+01; -7.629963609971728E-01
 -3.551868754355073E+06; -1.878578257054933E+08;  4.389888541522622E+04;  2.215295668151524E+01;  1.604528208748135E+01; -7.629961256850075E-01
 -3.545223065125376E+06; -1.878530120147153E+08;  4.366998661299050E+04;  2.215163817958009E+01;  1.604598974964226E+01; -7.629958890086339E-01
 -3.538577771449625E+06; -1.878481981116533E+08;  4.344108788196743E+04;  2.215031965489322E+01;  1.604669731469193E+01; -7.629956509629361E-01
 -3.531932873334736E+06; -1.878433839963362E+08;  4.321218922255933E+04;  2.214900110745431E+01;  1.604740478262382E+01; -7.629954115428150E-01
 -3.525288370787442E+06; -1.878385696687934E+08;  4.298329063518345E+04;  2.214768253718994E+01;  1.604811215341886E+01; -7.629951707076295E-01
 -3.518644263814718E+06; -1.878337551290539E+08;  4.275439212027192E+04;  2.214636394420858E+01;  1.604881942708794E+01; -7.629949285052078E-01
