*******************************************************************************
Ephemeris / WWW_USER Fri Apr 20 09:19:19 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Phobos (401)                    {source: mar097}
Center body name: Earth (399)                     {source: mar097}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Mar-10 12:00:00.0000 TDB
Stop  time      : A.D. 2018-Mar-20 12:00:00.0000 TDB
Step-size       : 5 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2458193.166666667, A.D. 2018-Mar-15 16:00:00.0000, -4.653178586622000E+06, -1.886399448465880E+08,  8.173843206885457E+04,  2.042931890924476E+01,  1.605765041403393E+01,  1.998418570876996E-01,
2458193.170138889, A.D. 2018-Mar-15 16:05:00.0000, -4.647051082172066E+06, -1.886351500271964E+08,  8.179797687163949E+04,  2.042229903165894E+01,  1.590777659430656E+01,  1.963385557791444E-01,
2458193.173611111, A.D. 2018-Mar-15 16:10:00.0000, -4.640924253931791E+06, -1.886304001634261E+08,  8.185576570428908E+04,  2.042481009837343E+01,  1.575807474784525E+01,  1.881411429473534E-01,
2458193.177083333, A.D. 2018-Mar-15 16:15:00.0000, -4.634795245936930E+06, -1.886256950882523E+08,  8.191039680917561E+04,  2.043682117180884E+01,  1.560931361097135E+01,  1.752971028060912E-01,
2458193.180555556, A.D. 2018-Mar-15 16:20:00.0000, -4.628661219406217E+06, -1.886210344050076E+08,  8.196048653061688E+04,  2.045824874426167E+01,  1.546225458775753E+01,  1.578795435037783E-01,
2458193.184027778, A.D. 2018-Mar-15 16:25:00.0000, -4.622519368395418E+06, -1.886164174903069E+08,  8.200467691402137E+04,  2.048895758231895E+01,  1.531764693055705E+01,  1.359865788455634E-01,
2458193.187500000, A.D. 2018-Mar-15 16:30:00.0000, -4.616366935138494E+06, -1.886118434983983E+08,  8.204164309087396E+04,  2.052876197371050E+01,  1.517622307247923E+01,  1.097405178444806E-01,
2458193.190972222, A.D. 2018-Mar-15 16:35:00.0000, -4.610201224955827E+06, -1.886073113668838E+08,  8.207010039292276E+04,  2.057742735547024E+01,  1.503869415947244E+01,  7.928687451529459E-02,
2458193.194444444, A.D. 2018-Mar-15 16:40:00.0000, -4.604019620620579E+06, -1.886028198237464E+08,  8.208881114453077E+04,  2.063467229710560E+01,  1.490574582539569E+01,  4.479321269869541E-02,
2458193.197916667, A.D. 2018-Mar-15 16:45:00.0000, -4.597819596080601E+06, -1.885983673956024E+08,  8.209659108532965E+04,  2.070017080806909E+01,  1.477803424829307E+01,  6.447842662240966E-03,
2458193.201388889, A.D. 2018-Mar-15 16:50:00.0000, -4.591598729443669E+06, -1.885939524170911E+08,  8.209231538237631E+04,  2.077355493531449E+01,  1.465618252019168E+01, -3.554161228783226E-02,
2458193.204861111, A.D. 2018-Mar-15 16:55:00.0000, -4.585354715144068E+06, -1.885895730413027E+08,  8.207492419484258E+04,  2.085441761418409E+01,  1.454077735632588E+01, -8.094975996555753E-02,
2458193.208333333, A.D. 2018-Mar-15 17:00:00.0000, -4.579085375221610E+06, -1.885852272511405E+08,  8.204342776158452E+04,  2.094231573433722E+01,  1.443236616299757E+01, -1.295350745373067E-01,
2458193.211805556, A.D. 2018-Mar-15 17:05:00.0000, -4.572788669652611E+06, -1.885809128715072E+08,  8.199691098651290E+04,  2.103677338184572E+01,  1.433145447660995E+01, -1.810416031189899E-01,
2458193.215277778, A.D. 2018-Mar-15 17:10:00.0000, -4.566462705687076E+06, -1.885766275822026E+08,  8.193453750418127E+04,  2.113728521880756E+01,  1.423850378010632E+01, -2.352007244056553E-01,
2458193.218750000, A.D. 2018-Mar-15 17:15:00.0000, -4.560105746155947E+06, -1.885723689314200E+08,  8.185555321213603E+04,  2.124331996261449E+01,  1.415392969749579E+01, -2.917329406207969E-01,
2458193.222222222, A.D. 2018-Mar-15 17:20:00.0000, -4.553716216724575E+06, -1.885681343497279E+08,  8.175928926280141E+04,  2.135432392796696E+01,  1.407810056279438E+01, -3.503496847296663E-01,
2458193.225694444, A.D. 2018-Mar-15 17:25:00.0000, -4.547292712078094E+06, -1.885639211644258E+08,  8.164516451340914E+04,  2.146972459531843E+01,  1.401133635703695E+01, -4.107551252675190E-01,
2458193.229166667, A.D. 2018-Mar-15 17:30:00.0000, -4.540834001037568E+06, -1.885597266141634E+08,  8.151268743672967E+04,  2.158893416892523E+01,  1.395390800655098E+01, -4.726479509100843E-01,
2458193.232638889, A.D. 2018-Mar-15 17:35:00.0000, -4.534339030614674E+06, -1.885555478637189E+08,  8.136145750218630E+04,  2.171135308514203E+01,  1.390603703799634E+01, -5.357231155746440E-01,
2458193.236111111, A.D. 2018-Mar-15 17:40:00.0000, -4.527806929027140E+06, -1.885513820188249E+08,  8.119116604174674E+04,  2.183637342585734E+01,  1.386789559137272E+01, -5.996735217799367E-01,
2458193.239583333, A.D. 2018-Mar-15 17:45:00.0000, -4.521237007710934E+06, -1.885472261409374E+08,  8.100159662388265E+04,  2.196338218155824E+01,  1.383960680191735E+01, -6.641916144686171E-01,
2458193.243055556, A.D. 2018-Mar-15 17:50:00.0000, -4.514628762385160E+06, -1.885430772618305E+08,  8.079262496669590E+04,  2.209176429168463E+01,  1.382124557622850E+01, -7.289708486111399E-01,
2458193.246527778, A.D. 2018-Mar-15 17:55:00.0000, -4.507981873249680E+06, -1.885389323978947E+08,  8.056421843619645E+04,  2.222090536457409E+01,  1.381283980774277E+01, -7.937069805958448E-01,
2458193.250000000, A.D. 2018-Mar-15 18:00:00.0000, -4.501296204431415E+06, -1.885347885639960E+08,  8.031643519185483E+04,  2.235019394291176E+01,  1.381437210257133E+01, -8.580991144061185E-01,
2458193.253472222, A.D. 2018-Mar-15 18:05:00.0000, -4.494571802083999E+06, -1.885306427878242E+08,  8.004942264835536E+04,  2.247902985346257E+01,  1.382577319336184E+01, -9.218540848739387E-01,
2458193.256944444, A.D. 2018-Mar-15 18:10:00.0000, -4.487808891197234E+06, -1.885264921237067E+08,  7.976341532368958E+04,  2.260681940282613E+01,  1.384693661509639E+01, -9.846834925717118E-01,
2458193.260416667, A.D. 2018-Mar-15 18:15:00.0000, -4.481007873346120E+06, -1.885223336646385E+08,  7.945873322278261E+04,  2.273298039604190E+01,  1.387771085181410E+01, -1.046306494659349E+00,
2458193.263888889, A.D. 2018-Mar-15 18:20:00.0000, -4.474169322644770E+06, -1.885181645551888E+08,  7.913577930159867E+04,  2.285694508182253E+01,  1.391790386091244E+01, -1.106451072267571E+00,
2458193.267361111, A.D. 2018-Mar-15 18:25:00.0000, -4.467293981132239E+06, -1.885139820034100E+08,  7.879503669133782E+04,  2.297816201867562E+01,  1.396728475427912E+01, -1.164854880458135E+00,
2458193.270833333, A.D. 2018-Mar-15 18:30:00.0000, -4.460382753609151E+06, -1.885097832922241E+08,  7.843706567434967E+04,  2.309609785912879E+01,  1.402558559710992E+01, -1.221266052916103E+00,
2458193.274305556, A.D. 2018-Mar-15 18:35:00.0000, -4.453436701955378E+06, -1.885055657902559E+08,  7.806250042694807E+04,  2.321023902426672E+01,  1.409250329101326E+01, -1.275443949041240E+00,
2458193.277777778, A.D. 2018-Mar-15 18:40:00.0000, -4.446457038964063E+06, -1.885013269620924E+08,  7.767204554753006E+04,  2.332009325281560E+01,  1.416770151387732E+01, -1.327159836799757E+00,
2458193.281250000, A.D. 2018-Mar-15 18:45:00.0000, -4.439445121730179E+06, -1.884970643779542E+08,  7.726647239002585E+04,  2.342519101798059E+01,  1.425081269411869E+01, -1.376197508912065E+00,
2458193.284722222, A.D. 2018-Mar-15 18:50:00.0000, -4.432402444634408E+06, -1.884927757227723E+08,  7.684661522221565E+04,  2.352508681175191E+01,  1.434144000142287E+01, -1.422353832979645E+00,
2458193.288194444, A.D. 2018-Mar-15 18:55:00.0000, -4.425330631960988E+06, -1.884884588046660E+08,  7.641336722874641E+04,  2.361936030094617E+01,  1.443915933999603E+01, -1.465439238237510E+00,
2458193.291666667, A.D. 2018-Mar-15 19:00:00.0000, -4.418231430187076E+06, -1.884841115628251E+08,  7.596767637720704E+04,  2.370761736226019E+01,  1.454352133374381E+01, -1.505278142963691E+00,
2458193.295138889, A.D. 2018-Mar-15 19:05:00.0000, -4.411106699978679E+06, -1.884797320747978E+08,  7.551054116401076E+04,  2.378949100543220E+01,  1.465405329573714E+01, -1.541709327351435E+00,
2458193.298611111, A.D. 2018-Mar-15 19:10:00.0000, -4.403958407924891E+06, -1.884753185631910E+08,  7.504300625617802E+04,  2.386464219451151E+01,  1.477026117687437E+01, -1.574586256990748E+00,
2458193.302083333, A.D. 2018-Mar-15 19:15:00.0000, -4.396788618040353E+06, -1.884708694017900E+08,  7.456615804295242E+04,  2.393276057746277E+01,  1.489163149085153E+01, -1.603777362124809E+00,
2458193.305555556, A.D. 2018-Mar-15 19:20:00.0000, -4.389599483060777E+06, -1.884663831211033E+08,  7.408112010926008E+04,  2.399356513405317E+01,  1.501763321445360E+01, -1.629166277630447E+00,
2458193.309027778, A.D. 2018-Mar-15 19:25:00.0000, -4.382393235555291E+06, -1.884618584133427E+08,  7.358904864281416E+04,  2.404680475133551E+01,  1.514771966381357E+01, -1.650652048289671E+00,
2458193.312500000, A.D. 2018-Mar-15 19:30:00.0000, -4.375172178876251E+06, -1.884572941368416E+08,  7.309112778426707E+04,  2.409225873515173E+01,  1.528133034868556E+01, -1.668149303422638E+00,
2458193.315972222, A.D. 2018-Mar-15 19:35:00.0000, -4.367938677963853E+06, -1.884526893199222E+08,  7.258856492903829E+04,  2.412973726502448E+01,  1.541789280796559E+01, -1.681588404380788E+00,
2458193.319444444, A.D. 2018-Mar-15 19:40:00.0000, -4.360695150022328E+06, -1.884480431642127E+08,  7.208258598859608E+04,  2.415908179863479E+01,  1.555682443068853E+01, -1.690915567780593E+00,
2458193.322916667, A.D. 2018-Mar-15 19:45:00.0000, -4.353444055081367E+06, -1.884433550474206E+08,  7.157443061827123E+04,  2.418016543084539E+01,  1.569753426754478E+01, -1.696092966712776E+00,
2458193.326388889, A.D. 2018-Mar-15 19:50:00.0000, -4.346187886456490E+06, -1.884386245255630E+08,  7.106534741765261E+04,  2.419289321094862E+01,  1.583942483860334E+01, -1.697098811503368E+00,
2458193.329861111, A.D. 2018-Mar-15 19:55:00.0000, -4.338929161120117E+06, -1.884338513346544E+08,  7.055658910973370E+04,  2.419720242051399E+01,  1.598189394340405E+01, -1.693927410939817E+00,
2458193.333333333, A.D. 2018-Mar-15 20:00:00.0000, -4.331670409994811E+06, -1.884290353918502E+08,  7.004940770456195E+04,  2.419306281289540E+01,  1.612433647988953E+01, -1.686589214213518E+00,
2458193.336805556, A.D. 2018-Mar-15 20:05:00.0000, -4.324414168180913E+06, -1.884241767960429E+08,  6.954504965351522E+04,  2.418047681413922E+01,  1.626614627878650E+01, -1.675110833174054E+00,
2458193.340277778, A.D. 2018-Mar-15 20:10:00.0000, -4.317162965129375E+06, -1.884192758279036E+08,  6.904475099936128E+04,  2.415947968371831E+01,  1.640671796000921E+01, -1.659535043842437E+00,
2458193.343750000, A.D. 2018-Mar-15 20:15:00.0000, -4.309919314772904E+06, -1.884143329493645E+08,  6.854973252980411E+04,  2.413013963220915E+01,  1.654544881744106E+01, -1.639920765494799E+00,
2458193.347222222, A.D. 2018-Mar-15 20:20:00.0000, -4.302685705629110E+06, -1.884093488025286E+08,  6.806119494067132E+04,  2.409255789173791E+01,  1.668174073804546E+01, -1.616343015007651E+00,
2458193.350694444, A.D. 2018-Mar-15 20:25:00.0000, -4.295464590889663E+06, -1.884043242079999E+08,  6.758031401696801E+04,  2.404686873375454E+01,  1.681500216065820E+01, -1.588892833556406E+00,
2458193.354166667, A.D. 2018-Mar-15 20:30:00.0000, -4.288258378513336E+06, -1.883992601626180E+08,  6.710823584014177E+04,  2.399323942746719E+01,  1.694465007901386E+01, -1.557677182186613E+00,
2458193.357638889, A.D. 2018-Mar-15 20:35:00.0000, -4.281069421341211E+06, -1.883941578365854E+08,  6.664607203252614E+04,  2.393187013109549E+01,  1.707011209255607E+01, -1.522818802240742E+00,
2458193.361111111, A.D. 2018-Mar-15 20:40:00.0000, -4.273900007255584E+06, -1.883890185699719E+08,  6.619489504872262E+04,  2.386299370700336E+01,  1.719082850737222E+01, -1.484456036132214E+00,
2458193.364583333, A.D. 2018-Mar-15 20:45:00.0000, -4.266752349407136E+06, -1.883838438685812E+08,  6.575573352786899E+04,  2.378687545077099E+01,  1.730625448817971E+01, -1.442742603523411E+00,
2458193.368055556, A.D. 2018-Mar-15 20:50:00.0000, -4.259628576537579E+06, -1.883786353991641E+08,  6.532956772018969E+04,  2.370381272338861E+01,  1.741586226067856E+01, -1.397847327599654E+00,
2458193.371527778, A.D. 2018-Mar-15 20:55:00.0000, -4.252530723428577E+06, -1.883733949839639E+08,  6.491732500384748E+04,  2.361413447502976E+01,  1.751914336178297E+01, -1.349953805848576E+00,
2458193.375000000, A.D. 2018-Mar-15 21:00:00.0000, -4.245460721511334E+06, -1.883681245945798E+08,  6.451987550957501E+04,  2.351820064832044E+01,  1.761561093326701E+01, -1.299260019570094E+00,
2458193.378472222, A.D. 2018-Mar-15 21:05:00.0000, -4.238420389674872E+06, -1.883628263451369E+08,  6.413802787250280E+04,  2.341640144869155E+01,  1.770480205222570E+01, -1.245977876269280E+00,
2458193.381944444, A.D. 2018-Mar-15 21:10:00.0000, -4.231411425314665E+06, -1.883575024847522E+08,  6.377252513188124E+04,  2.330915646931942E+01,  1.778628008948865E+01, -1.190332679138398E+00,
2458193.385416667, A.D. 2018-Mar-15 21:15:00.0000, -4.224435395667046E+06, -1.883521553892908E+08,  6.342404080174863E+04,  2.319691365835004E+01,  1.785963708475782E+01, -1.132562518027575E+00,
2458193.388888889, A.D. 2018-Mar-15 21:20:00.0000, -4.217493729478687E+06, -1.883467875524082E+08,  6.309317513681948E+04,  2.308014811659622E+01,  1.792449612481234E+01, -1.072917576648805E+00,
2458193.392361111, A.D. 2018-Mar-15 21:25:00.0000, -4.210587709063828E+06, -1.883414015758808E+08,  6.278045161901414E+04,  2.295936071471526E+01,  1.798051370867143E+01, -1.011659351264647E+00,
2458193.395833333, A.D. 2018-Mar-15 21:30:00.0000, -4.203718462803990E+06, -1.883360001592310E+08,  6.248631369258463E+04,  2.283507652003964E+01,  1.802738208118151E+01, -9.490597767890314E-01,
2458193.399305556, A.D. 2018-Mar-15 21:35:00.0000, -4.196886958150119E+06, -1.883305860886602E+08,  6.221112177550793E+04,  2.270784302475451E+01,  1.806483151414539E+01, -8.854002570770287E-01,
2458193.402777778, A.D. 2018-Mar-15 21:40:00.0000, -4.190093995186150E+06, -1.883251622253072E+08,  6.195515057648718E+04,  2.257822816900373E+01,  1.809263251189992E+01, -8.209705972042913E-01,
2458193.406250000, A.D. 2018-Mar-15 21:45:00.0000, -4.183340200817525E+06, -1.883197314928601E+08,  6.171858674715459E+04,  2.244681815475568E+01,  1.811059791623272E+01, -7.560678367316029E-01,
2458193.409722222, A.D. 2018-Mar-15 21:50:00.0000, -4.176626023646772E+06, -1.883142968645549E+08,  6.150152689906955E+04,  2.231421504886367E+01,  1.811858488377424E+01, -6.909949843081229E-01,
2458193.413194444, A.D. 2018-Mar-15 21:55:00.0000, -4.169951729599744E+06, -1.883088613496036E+08,  6.130397601477802E+04,  2.218103417669157E+01,  1.811649670757364E+01, -6.260596554753892E-01,
2458193.416666667, A.D. 2018-Mar-15 22:00:00.0000, -4.163317398364991E+06, -1.883034279791023E+08,  6.112584628209472E+04,  2.204790131091446E+01,  1.810428445353311E+01, -5.615726171758233E-01,
2458193.420138889, A.D. 2018-Mar-15 22:05:00.0000, -4.156722920705557E+06, -1.882979997914813E+08,  6.096695637790859E+04,  2.191544966360486E+01,  1.808194838179994E+01, -4.978462442210327E-01,
2458193.423611111, A.D. 2018-Mar-15 22:10:00.0000, -4.150167996702105E+06, -1.882925798175629E+08,  6.082703122752905E+04,  2.178431669342711E+01,  1.804953912316381E+01, -4.351928948090089E-01,
2458193.427083333, A.D. 2018-Mar-15 22:15:00.0000, -4.143652134978771E+06, -1.882871710653087E+08,  6.070570226261020E+04,  2.165514074362252E+01,  1.800715858103424E+01, -3.739232140617101E-01,
2458193.430555556, A.D. 2018-Mar-15 22:20:00.0000, -4.137174652961433E+06, -1.882817765043391E+08,  6.060250819720328E+04,  2.152855753040366E+01,  1.795496053073326E+01, -3.143443764481706E-01,
2458193.434027778, A.D. 2018-Mar-15 22:25:00.0000, -4.130734678208411E+06, -1.882763990503230E+08,  6.051689633892477E+04,  2.140519650530580E+01,  1.789315088967140E+01, -2.567582798197412E-01,
2458193.437500000, A.D. 2018-Mar-15 22:30:00.0000, -4.124331150848359E+06, -1.882710415493388E+08,  6.044822444716096E+04,  2.128567711887454E+01,  1.782198763451126E+01, -2.014597055684968E-01,
2458193.440972222, A.D. 2018-Mar-15 22:35:00.0000, -4.117962827149838E+06, -1.882657067623152E+08,  6.039576314648986E+04,  2.117060501670359E+01,  1.774178034467550E+01, -1.487344610762520E-01,
2458193.444444444, A.D. 2018-Mar-15 22:40:00.0000, -4.111628284237951E+06, -1.882603973496671E+08,  6.035869889771938E+04,  2.106056820216998E+01,  1.765288935551983E+01, -9.885752210022059E-02,
2458193.447916667, A.D. 2018-Mar-15 22:45:00.0000, -4.105325925962716E+06, -1.882551158562472E+08,  6.033613752388954E+04,  2.095613320313815E+01,  1.755572450913891E+01, -5.209119398855488E-02,
2458193.451388889, A.D. 2018-Mar-15 22:50:00.0000, -4.099053989911675E+06, -1.882498646967311E+08,  6.032710828268528E+04,  2.085784128230899E+01,  1.745074349604954E+01, -8.683311583937758E-03,
2458193.454861111, A.D. 2018-Mar-15 22:55:00.0000, -4.092810555547684E+06, -1.882446461415637E+08,  6.033056847041845E+04,  2.076620473266834E+01,  1.733844978681480E+01,  3.113450169362775E-02,
2458193.458333333, A.D. 2018-Mar-15 23:00:00.0000, -4.086593553440392E+06, -1.882394623035858E+08,  6.034540853685141E+04,  2.068170330053890E+01,  1.721939015891337E+01,  6.714849483853680E-02,
2458193.461805556, A.D. 2018-Mar-15 23:05:00.0000, -4.080400775545746E+06, -1.882343151254625E+08,  6.037045768384635E+04,  2.060478077896678E+01,  1.709415183065842E+01,  9.916434974008226E-02,
2458193.465277778, A.D. 2018-Mar-15 23:10:00.0000, -4.074229886476994E+06, -1.882292063680278E+08,  6.040448991437256E+04,  2.053584181350105E+01,  1.696335922051854E+01,  1.270086211736592E-01,
2458193.468750000, A.D. 2018-Mar-15 23:15:00.0000, -4.068078435697079E+06, -1.882241375996547E+08,  6.044623049324751E+04,  2.047524896079052E+01,  1.682767035653117E+01,  1.505300373967513E-01,
2458193.472222222, A.D. 2018-Mar-15 23:20:00.0000, -4.061943870550483E+06, -1.882191101867516E+08,  6.049436277481914E+04,  2.042332003779246E+01,  1.668777296630207E+01,  1.696006439848432E-01,
2458193.475694444, A.D. 2018-Mar-15 23:25:00.0000, -4.055823550042719E+06, -1.882141252854745E+08,  6.054753534846008E+04,  2.038032579575965E+01,  1.654438028297173E+01,  1.841167755376354E-01,
2458193.479166667, A.D. 2018-Mar-15 23:30:00.0000, -4.049714759264648E+06, -1.882091838347360E+08,  6.060436944802105E+04,  2.034648794857743E+01,  1.639822660603848E+01,  1.939998422988127E-01,
2458193.482638889, A.D. 2018-Mar-15 23:35:00.0000, -4.043614724352837E+06, -1.882042865505768E+08,  6.066346656815708E+04,  2.032197757954543E+01,  1.625006265752418E+01,  1.991969215009526E-01,
2458193.486111111, A.D. 2018-Mar-15 23:40:00.0000, -4.037520627867967E+06, -1.881994339219573E+08,  6.072341622793674E+04,  2.030691394447052E+01,  1.610065077302314E+01,  1.996811462773564E-01,
2458193.489583333, A.D. 2018-Mar-15 23:45:00.0000, -4.031429624472022E+06, -1.881946262080111E+08,  6.078280382016301E+04,  2.030136368215996E+01,  1.595075996296681E+01,  1.954518881464331E-01,
2458193.493055556, A.D. 2018-Mar-15 23:50:00.0000, -4.025338856780291E+06, -1.881898634367962E+08,  6.084021848435700E+04,  2.030534043634724E+01,  1.580116087113890E+01,  1.865347322018538E-01,
2458193.496527778, A.D. 2018-Mar-15 23:55:00.0000, -4.019245471265376E+06, -1.881851454055729E+08,  6.089426094132662E+04,  2.031880488610520E+01,  1.565262064414388E+01,  1.729812470174910E-01,
2458193.500000000, A.D. 2018-Mar-16 00:00:00.0000, -4.013146634092152E+06, -1.881804716826339E+08,  6.094355122859776E+04,  2.034166517535390E+01,  1.550589770610163E+01,  1.548685536313776E-01,
2458193.503472222, A.D. 2018-Mar-16 00:05:00.0000, -4.007039546578050E+06, -1.881758416102199E+08,  6.098673620556295E+04,  2.037377904218290E+01,  1.536174045491707E+01,  1.322982208980275E-01,
2458193.506944444, A.D. 2018-Mar-16 00:10:00.0000, -4.000921460565656E+06, -1.881712543089428E+08,  6.102249695247412E+04,  2.041495228689513E+01,  1.522087664530873E+01,  1.053965768753695E-01,
2458193.510416667, A.D. 2018-Mar-16 00:15:00.0000, -3.994789693248451E+06, -1.881667086840760E+08,  6.104955582083762E+04,  2.046494354821666E+01,  1.508401352810576E+01,  7.431235608859144E-02,
2458193.513888889, A.D. 2018-Mar-16 00:20:00.0000, -3.988641641295403E+06, -1.881622034325556E+08,  6.106668310819566E+04,  2.052346474731515E+01,  1.495183211104637E+01,  3.921624169147098E-02,
2458193.517361111, A.D. 2018-Mar-16 00:25:00.0000, -3.982474794498444E+06, -1.881577370514320E+08,  6.107270343719423E+04,  2.059018357768563E+01,  1.482498334667715E+01,  2.994771157425191E-04,
2458193.520833333, A.D. 2018-Mar-16 00:30:00.0000, -3.976286748639613E+06, -1.881533078474226E+08,  6.106650170309842E+04,  2.066472621244021E+01,  1.470408460427407E+01, -4.222761756201887E-02,
2458193.524305556, A.D. 2018-Mar-16 00:35:00.0000, -3.970075217515469E+06, -1.881489139474771E+08,  6.104702856320143E+04,  2.074668021826013E+01,  1.458971646105070E+01, -8.813721779243622E-02,
2458193.527777778, A.D. 2018-Mar-16 00:40:00.0000, -3.963838044058025E+06, -1.881445533102532E+08,  6.101330544269085E+04,  2.083559765481884E+01,  1.448241983959894E+01, -1.371856437040266E-01,
2458193.531250000, A.D. 2018-Mar-16 00:45:00.0000, -3.957573210502297E+06, -1.881402237383965E+08,  6.096442903551459E+04,  2.093099833124568E+01,  1.438269351044305E+01, -1.891150714307841E-01,
2458193.534722222, A.D. 2018-Mar-16 00:50:00.0000, -3.951278847556740E+06, -1.881359228915144E+08,  6.089957528539002E+04,  2.103237318661677E+01,  1.429099197095646E+01, -2.436552898673714E-01,
2458193.538194444, A.D. 2018-Mar-16 00:55:00.0000, -3.944953242545694E+06, -1.881316482997285E+08,  6.081800283454359E+04,  2.113918775904816E+01,  1.420772370482801E+01, -3.005254852039467E-01,
2458193.541666667, A.D. 2018-Mar-16 01:00:00.0000, -3.938594846502542E+06, -1.881273973776920E+08,  6.071905593538284E+04,  2.125088570729946E+01,  1.413324981986796E+01, -3.594360355282342E-01,
2458193.545138889, A.D. 2018-Mar-16 01:05:00.0000, -3.932202280202538E+06, -1.881231674389609E+08,  6.060216682447493E+04,  2.136689234950604E+01,  1.406788305627749E+01, -4.200902983672234E-01,
2458193.548611111, A.D. 2018-Mar-16 01:10:00.0000, -3.925774339135706E+06, -1.881189557106078E+08,  6.046685756324232E+04,  2.148661818542290E+01,  1.401188715260646E+01, -4.821863751154680E-01,
2458193.552083333, A.D. 2018-Mar-16 01:15:00.0000, -3.919309997429878E+06, -1.881147593479746E+08,  6.031274135465920E+04,  2.160946237111173E+01,  1.396547655250435E+01, -5.454188377256193E-01,
2458193.555555556, A.D. 2018-Mar-16 01:20:00.0000, -3.912808410741478E+06, -1.881105754494651E+08,  6.013952334938943E+04,  2.173481611809937E+01,  1.392881643202196E+01, -6.094804047043478E-01,
2458193.559027778, A.D. 2018-Mar-16 01:25:00.0000, -3.906268918141454E+06, -1.881064010712829E+08,  5.994700095787644E+04,  2.186206599248671E+01,  1.390202302462277E+01, -6.740635552682219E-01,
2458193.562500000, A.D. 2018-Mar-16 01:30:00.0000, -3.899691043028653E+06, -1.881022332420317E+08,  5.973506368885934E+04,  2.199059709312716E+01,  1.388516421917606E+01, -7.388620723890424E-01,
2458193.565972222, A.D. 2018-Mar-16 01:35:00.0000, -3.893074493110716E+06, -1.880980689770974E+08,  5.950369253650308E+04,  2.211979609168991E+01,  1.387826040498260E+01, -8.035725073336097E-01,
2458193.569444444, A.D. 2018-Mar-16 01:40:00.0000, -3.886419159494609E+06, -1.880939052927434E+08,  5.925295894081891E+04,  2.224905412106680E+01,  1.388128553727233E+01, -8.678955601263327E-01,
2458193.572916667, A.D. 2018-Mar-16 01:45:00.0000, -3.879725114935458E+06, -1.880897392198565E+08,  5.898302334669232E+04,  2.237776950208686E+01,  1.389416839655372E+01, -9.315373720960594E-01,
2458193.576388889, A.D. 2018-Mar-16 01:50:00.0000, -3.872992611291975E+06, -1.880855678172888E+08,  5.869413338902593E+04,  2.250535030180343E+01,  1.391679401562240E+01, -9.942107282796444E-01,
2458193.579861111, A.D. 2018-Mar-16 01:55:00.0000, -3.866222076240420E+06, -1.880813881847507E+08,  5.838662173059583E+04,  2.263121671966683E+01,  1.394900524888710E+01, -1.055636168923742E+00,
2458193.583333333, A.D. 2018-Mar-16 02:00:00.0000, -3.859414109298557E+06, -1.880771974752127E+08,  5.806090357998013E+04,  2.275480330065568E+01,  1.399060445988168E+01, -1.115543010638184E+00,
2458193.586805556, A.D. 2018-Mar-16 02:05:00.0000, -3.852569477211475E+06, -1.880729929067885E+08,  5.771747391675413E+04,  2.287556097689106E+01,  1.404135530433713E+01, -1.173670278901099E+00,
2458193.590277778, A.D. 2018-Mar-16 02:10:00.0000, -3.845689108750254E+06, -1.880687717740697E+08,  5.735690444964170E+04,  2.299295894138787E+01,  1.410098458792814E+01, -1.229767554594655E+00,
2458193.593750000, A.D. 2018-Mar-16 02:15:00.0000, -3.838774088973105E+06, -1.880645314588950E+08,  5.697984033328295E+04,  2.310648635940395E+01,  1.416918417972651E+01, -1.283595738061505E+00,
2458193.597222222, A.D. 2018-Mar-16 02:20:00.0000, -3.831825652996421E+06, -1.880602694405392E+08,  5.658699666756392E+04,  2.321565392433371E+01,  1.424561296443535E+01, -1.334927734820413E+00,
2458193.600694444, A.D. 2018-Mar-16 02:25:00.0000, -3.824845179321557E+06, -1.880559833053127E+08,  5.617915480265021E+04,  2.331999526626960E+01,  1.432989881859341E+01, -1.383549067571405E+00,
2458193.604166667, A.D. 2018-Mar-16 02:30:00.0000, -3.817834182759792E+06, -1.880516707555654E+08,  5.575715847060084E+04,  2.341906822223356E+01,  1.442164059808440E+01, -1.429258419464988E+00,
2458193.607638889, A.D. 2018-Mar-16 02:35:00.0000, -3.810794306996197E+06, -1.880473296180954E+08,  5.532190976361930E+04,  2.351245597768068E+01,  1.452041012642191E+01, -1.471868113816639E+00,
2458193.611111111, A.D. 2018-Mar-16 02:40:00.0000, -3.803727316828579E+06, -1.880429578519606E+08,  5.487436497768760E+04,  2.359976808921581E+01,  1.462575417537065E+01, -1.511204535527337E+00,
